org,time
450424,2024-12-03 10:00
451850,2024-12-03 10:00
448676,2024-12-03 10:00
444689,2024-12-03 10:00
449401,2024-12-03 10:00
449349,2024-12-03 10:00
445684,2024-12-03 10:00
448798,2024-12-03 10:00
444483,2024-12-03 10:00
445659,2024-12-03 10:00
449883,2024-12-03 10:00
454319,2024-12-03 10:00
452357,2024-12-03 10:00
454864,2024-12-03 10:00
453596,2024-12-03 10:00
455734,2024-12-03 10:00
453951,2024-12-03 10:00
451436,2024-12-03 10:00
454033,2024-12-03 10:00
443078,2024-12-03 10:00
445692,2024-12-03 10:00
442141,2024-12-03 10:00
452363,2024-12-03 10:00
451536,2024-12-03 10:00
454978,2024-12-03 10:00
455706,2024-12-03 10:00
238595,2024-12-03 10:00
445935,2024-12-03 10:00
452879,2024-12-03 10:00
444149,2024-12-03 10:00
449241,2024-12-03 10:00
450927,2024-12-03 10:00
442083,2024-12-03 10:00
453070,2024-12-03 10:00
446918,2024-12-03 10:00
40962,2024-12-03 10:00
826,2024-12-03 10:00
455318,2024-12-03 10:00
441693,2024-12-03 10:00
452893,2024-12-03 10:00
442335,2024-12-03 10:00
444418,2024-12-03 10:00
453401,2024-12-03 10:00
437302,2024-12-03 10:00
452470,2024-12-03 10:00
441482,2024-12-03 10:00
446572,2024-12-03 10:00
454139,2024-12-03 10:00
452506,2024-12-03 10:00
455396,2024-12-03 10:00
799,2024-12-03 10:00
445701,2024-12-03 10:00
452732,2024-12-03 10:00
441535,2024-12-03 10:00
443227,2024-12-03 10:00
439344,2024-12-03 10:00
455476,2024-12-03 10:00
445084,2024-12-03 10:00
453026,2024-12-03 10:00
444416,2024-12-03 10:00
444086,2024-12-03 10:00
454359,2024-12-03 10:00
449373,2024-12-03 10:00
447840,2024-12-03 10:00
447953,2024-12-03 10:00
455248,2024-12-03 10:00
444028,2024-12-03 10:00
449364,2024-12-03 10:00
162819,2024-12-03 10:00
451147,2024-12-03 10:00
444051,2024-12-03 10:00
453041,2024-12-03 10:00
455284,2024-12-03 10:00
454030,2024-12-03 10:00
455319,2024-12-03 10:00
430165,2024-12-03 10:00
600,2024-12-03 10:00
446987,2024-12-03 10:00
451370,2024-12-03 10:00
451899,2024-12-03 10:00
451452,2024-12-03 10:00
437262,2024-12-03 10:00
8153,2024-12-03 10:00
452094,2024-12-03 10:00
452342,2024-12-03 10:00
451738,2024-12-03 10:00
452317,2024-12-03 10:00
452777,2024-12-03 10:00
455540,2024-12-03 10:00
445504,2024-12-03 10:00
451949,2024-12-03 10:00
455002,2024-12-03 10:00
430096,2024-12-03 10:00
451021,2024-12-03 10:00
445448,2024-12-03 10:00
450751,2024-12-03 10:00
442363,2024-12-03 10:00
200707,2024-12-03 10:00
452695,2024-12-03 10:00
446888,2024-12-03 10:00
452382,2024-12-03 10:00
451681,2024-12-03 10:00
949,2024-12-03 10:00
454595,2024-12-03 10:00
441463,2024-12-03 10:00
451473,2024-12-03 10:00
449201,2024-12-03 10:00
454981,2024-12-03 10:00
428047,2024-12-03 10:00
443541,2024-12-03 10:00
34791,2024-12-03 10:00
443240,2024-12-03 10:00
453776,2024-12-03 10:00
451434,2024-12-03 10:00
453849,2024-12-03 10:00
451430,2024-12-03 10:00
454593,2024-12-03 10:00
442254,2024-12-03 10:00
450865,2024-12-03 10:00
443483,2024-12-03 10:00
452577,2024-12-03 10:00
442709,2024-12-03 10:00
455761,2024-12-03 10:00
848,2024-12-03 10:00
452141,2024-12-03 10:00
454479,2024-12-03 10:00
445680,2024-12-03 10:00
445311,2024-12-03 10:00
450996,2024-12-03 10:00
443119,2024-12-03 10:00
453834,2024-12-03 10:00
453631,2024-12-03 10:00
455260,2024-12-03 10:00
438295,2024-12-03 10:00
453223,2024-12-03 10:00
453180,2024-12-03 10:00
446441,2024-12-03 10:00
449976,2024-12-03 10:00
441721,2024-12-03 10:00
452775,2024-12-03 10:00
453316,2024-12-03 10:00
20432,2024-12-03 10:00
444188,2024-12-03 10:00
445338,2024-12-03 10:00
451820,2024-12-03 10:00
442224,2024-12-03 10:00
450329,2024-12-03 10:00
453078,2024-12-03 10:00
442238,2024-12-03 10:00
453724,2024-12-03 10:00
454286,2024-12-03 10:00
451979,2024-12-03 10:00
120836,2024-12-03 10:00
442759,2024-12-03 10:00
440,2024-12-03 10:00
449954,2024-12-03 10:00
452950,2024-12-03 10:00
453701,2024-12-03 10:00
447964,2024-12-03 10:00
453821,2024-12-03 10:00
455113,2024-12-03 10:00
455019,2024-12-03 10:00
442407,2024-12-03 10:00
451018,2024-12-03 10:00
454900,2024-12-03 10:00
453055,2024-12-03 10:00
442106,2024-12-03 10:00
453321,2024-12-03 10:00
447262,2024-12-03 10:00
454863,2024-12-03 10:00
452153,2024-12-03 10:00
447216,2024-12-03 10:00
443771,2024-12-03 10:00
454620,2024-12-03 10:00
443280,2024-12-03 10:00
447209,2024-12-03 10:00
449462,2024-12-03 10:00
447765,2024-12-03 10:00
445906,2024-12-03 10:00
452261,2024-12-03 10:00
388099,2024-12-03 10:00
448670,2024-12-03 10:00
446585,2024-12-03 10:00
1747,2024-12-03 10:00
451686,2024-12-03 10:00
446782,2024-12-03 10:00
452566,2024-12-03 10:00
452955,2024-12-03 10:00
443744,2024-12-03 10:00
444836,2024-12-03 10:00
450969,2024-12-03 10:00
442811,2024-12-03 10:00
450208,2024-12-03 10:00
421,2024-12-03 10:00
451980,2024-12-03 10:00
454386,2024-12-03 10:00
454699,2024-12-03 10:00
451248,2024-12-03 10:00
450479,2024-12-03 10:00
225284,2024-12-03 10:00
448546,2024-12-03 10:00
452550,2024-12-03 10:00
443277,2024-12-03 10:00
450296,2024-12-03 10:00
32746,2024-12-03 10:00
444139,2024-12-03 10:00
451300,2024-12-03 10:00
453974,2024-12-03 10:00
453546,2024-12-03 10:00
442886,2024-12-03 10:00
447832,2024-12-03 10:00
447063,2024-12-03 10:00
454122,2024-12-03 10:00
442548,2024-12-03 10:00
452598,2024-12-03 10:00
445267,2024-12-03 10:00
443135,2024-12-03 10:00
444987,2024-12-03 10:00
451671,2024-12-03 10:00
443173,2024-12-03 10:00
427030,2024-12-03 10:00
445179,2024-12-03 10:00
437283,2024-12-03 10:00
444266,2024-12-03 10:00
988,2024-12-03 10:00
452688,2024-12-03 10:00
451593,2024-12-03 10:00
449132,2024-12-03 10:00
438344,2024-12-03 10:00
432139,2024-12-03 10:00
449696,2024-12-03 10:00
445091,2024-12-03 10:00
445027,2024-12-03 10:00
453088,2024-12-03 10:00
441727,2024-12-03 10:00
447153,2024-12-03 10:00
426017,2024-12-03 10:00
448948,2024-12-03 10:00
454706,2024-12-03 10:00
450728,2024-12-03 10:00
439338,2024-12-03 10:00
455485,2024-12-03 10:00
446161,2024-12-03 10:00
452718,2024-12-03 10:00
438308,2024-12-03 10:00
6064,2024-12-03 10:00
443811,2024-12-03 10:00
446576,2024-12-03 10:00
451732,2024-12-03 10:00
455279,2024-12-03 10:00
454312,2024-12-03 10:00
444454,2024-12-03 10:00
442870,2024-12-03 10:00
454578,2024-12-03 10:00
453267,2024-12-03 10:00
447778,2024-12-03 10:00
284677,2024-12-03 10:00
450549,2024-12-03 10:00
455625,2024-12-03 10:00
453825,2024-12-03 10:00
448421,2024-12-03 10:00
425995,2024-12-03 10:00
553,2024-12-03 10:00
446554,2024-12-03 10:00
450171,2024-12-03 10:00
453571,2024-12-03 10:00
455031,2024-12-03 10:00
455549,2024-12-03 10:00
444842,2024-12-03 10:00
453231,2024-12-03 10:00
451635,2024-12-03 10:00
453178,2024-12-03 10:00
450339,2024-12-03 10:00
446202,2024-12-03 10:00
454308,2024-12-03 10:00
116739,2024-12-03 10:00
454759,2024-12-03 10:00
447245,2024-12-03 10:00
455599,2024-12-03 10:00
453907,2024-12-03 10:00
452651,2024-12-03 10:00
425990,2024-12-03 10:00
443073,2024-12-03 10:00
450086,2024-12-03 10:00
441395,2024-12-03 10:00
443860,2024-12-03 10:00
449475,2024-12-03 10:00
450796,2024-12-03 10:00
453492,2024-12-03 10:00
443258,2024-12-03 10:00
454734,2024-12-03 10:00
450236,2024-12-03 10:00
453736,2024-12-03 10:00
286,2024-12-03 10:00
450827,2024-12-03 10:00
443972,2024-12-03 10:00
453001,2024-12-03 10:00
438489,2024-12-03 10:00
364,2024-12-03 10:00
450287,2024-12-03 10:00
448929,2024-12-03 10:00
480,2024-12-03 10:00
447126,2024-12-03 10:00
452376,2024-12-03 10:00
455970,2024-12-03 10:00
444124,2024-12-03 10:00
453361,2024-12-03 10:00
449679,2024-12-03 10:00
451602,2024-12-03 10:00
444500,2024-12-03 10:00
451607,2024-12-03 10:00
454313,2024-12-03 10:00
453443,2024-12-03 10:00
453889,2024-12-03 10:00
452229,2024-12-03 10:00
452801,2024-12-03 10:00
455413,2024-12-03 10:00
449202,2024-12-03 10:00
453530,2024-12-03 10:00
450617,2024-12-03 10:00
447355,2024-12-03 10:00
443707,2024-12-03 10:00
455103,2024-12-03 10:00
451680,2024-12-03 10:00
444630,2024-12-03 10:00
442462,2024-12-03 10:00
452710,2024-12-03 10:00
846,2024-12-03 10:00
452292,2024-12-03 10:00
449526,2024-12-03 10:00
452774,2024-12-03 10:00
447251,2024-12-03 10:00
443807,2024-12-03 10:00
453673,2024-12-03 10:00
454389,2024-12-03 10:00
453639,2024-12-03 10:00
453611,2024-12-03 10:00
445408,2024-12-03 10:00
454170,2024-12-03 10:00
27661,2024-12-03 10:00
452497,2024-12-03 10:00
452181,2024-12-03 10:00
446099,2024-12-03 10:00
185347,2024-12-03 10:00
452793,2024-12-03 10:00
442437,2024-12-03 10:00
454066,2024-12-03 10:00
452865,2024-12-03 10:00
452518,2024-12-03 10:00
451707,2024-12-03 10:00
449284,2024-12-03 10:00
443068,2024-12-03 10:00
453784,2024-12-03 10:00
454303,2024-12-03 10:00
455579,2024-12-03 10:00
451676,2024-12-03 10:00
453453,2024-12-03 10:00
441612,2024-12-03 10:00
452322,2024-12-03 10:00
454568,2024-12-03 10:00
451129,2024-12-03 10:00
446997,2024-12-03 10:00
451760,2024-12-03 10:00
451918,2024-12-03 10:00
454611,2024-12-03 10:00
448996,2024-12-03 10:00
449827,2024-12-03 10:00
453348,2024-12-03 10:00
443692,2024-12-03 10:00
446101,2024-12-03 10:00
450280,2024-12-03 10:00
451948,2024-12-03 10:00
73731,2024-12-03 10:00
452019,2024-12-03 10:00
455359,2024-12-03 10:00
444814,2024-12-03 10:00
452742,2024-12-03 10:00
447808,2024-12-03 10:00
1077,2024-12-03 10:00
450245,2024-12-03 10:00
455014,2024-12-03 10:00
450189,2024-12-03 10:00
447706,2024-12-03 10:00
448083,2024-12-03 10:00
453331,2024-12-03 10:00
448877,2024-12-03 10:00
881,2024-12-03 10:00
455696,2024-12-03 10:00
451885,2024-12-03 10:00
451927,2024-12-03 10:00
455013,2024-12-03 10:00
453869,2024-12-03 10:00
451546,2024-12-03 10:00
443472,2024-12-03 10:00
453561,2024-12-03 10:00
454640,2024-12-03 10:00
448446,2024-12-03 10:00
454272,2024-12-03 10:00
456068,2024-12-03 10:00
369,2024-12-03 10:00
454733,2024-12-03 10:00
454898,2024-12-03 10:00
718,2024-12-03 10:00
1603,2024-12-03 10:00
454024,2024-12-03 10:00
450211,2024-12-03 10:00
453735,2024-12-03 10:00
453224,2024-12-03 10:00
454016,2024-12-03 10:00
442331,2024-12-03 10:00
455564,2024-12-03 10:00
448930,2024-12-03 10:00
445131,2024-12-03 10:00
454636,2024-12-03 10:00
442860,2024-12-03 10:00
454452,2024-12-03 10:00
452978,2024-12-03 10:00
454521,2024-12-03 10:00
442990,2024-12-03 10:00
453602,2024-12-03 10:00
451068,2024-12-03 10:00
450934,2024-12-03 10:00
451982,2024-12-03 10:00
27637,2024-12-03 10:00
451049,2024-12-03 10:00
12219,2024-12-03 10:00
443606,2024-12-03 10:00
442138,2024-12-03 10:00
448237,2024-12-03 10:00
452404,2024-12-03 10:00
442558,2024-12-03 10:00
437259,2024-12-03 10:00
453063,2024-12-03 10:00
441763,2024-12-03 10:00
455557,2024-12-03 10:00
445650,2024-12-03 10:00
442732,2024-12-03 10:00
451751,2024-12-03 10:00
455577,2024-12-03 10:00
451662,2024-12-03 10:00
441794,2024-12-03 10:00
447411,2024-12-03 10:00
428073,2024-12-03 10:00
453516,2024-12-03 10:00
451076,2024-12-03 10:00
377,2024-12-03 10:00
453373,2024-12-03 10:00
31717,2024-12-03 10:00
451161,2024-12-03 10:00
1519,2024-12-03 10:00
29717,2024-12-03 10:00
452647,2024-12-03 10:00
37880,2024-12-03 10:00
442486,2024-12-03 10:00
455520,2024-12-03 10:00
438360,2024-12-03 10:00
453163,2024-12-03 10:00
445749,2024-12-03 10:00
453044,2024-12-03 10:00
450090,2024-12-03 10:00
441980,2024-12-03 10:00
441359,2024-12-03 10:00
443973,2024-12-03 10:00
443218,2024-12-03 10:00
452067,2024-12-03 10:00
452940,2024-12-03 10:00
452142,2024-12-03 10:00
434197,2024-12-03 10:00
44039,2024-12-03 10:00
454125,2024-12-03 10:00
451786,2024-12-03 10:00
444642,2024-12-03 10:00
453341,2024-12-03 10:00
450855,2024-12-03 10:00
441366,2024-12-03 10:00
445344,2024-12-03 10:00
454545,2024-12-03 10:00
454357,2024-12-03 10:00
451908,2024-12-03 10:00
451490,2024-12-03 10:00
452053,2024-12-03 10:00
316420,2024-12-03 10:00
442350,2024-12-03 10:00
447674,2024-12-03 10:00
442888,2024-12-03 10:00
448679,2024-12-03 10:00
451578,2024-12-03 10:00
443495,2024-12-03 10:00
451597,2024-12-03 10:00
452989,2024-12-03 10:00
448823,2024-12-03 10:00
444091,2024-12-03 10:00
449191,2024-12-03 10:00
451392,2024-12-03 10:00
451544,2024-12-03 10:00
455234,2024-12-03 10:00
449701,2024-12-03 10:00
449274,2024-12-03 10:00
443239,2024-12-03 10:00
447919,2024-12-03 10:00
453429,2024-12-03 10:00
444246,2024-12-03 10:00
441883,2024-12-03 10:00
450594,2024-12-03 10:00
31832,2024-12-03 10:00
449217,2024-12-03 10:00
31770,2024-12-03 10:00
455885,2024-12-03 10:00
442210,2024-12-03 10:00
455051,2024-12-03 10:00
448396,2024-12-03 10:00
444138,2024-12-03 10:00
32743,2024-12-03 10:00
450167,2024-12-03 10:00
437294,2024-12-03 10:00
430205,2024-12-03 10:00
449676,2024-12-03 10:00
451226,2024-12-03 10:00
454341,2024-12-03 10:00
453195,2024-12-03 10:00
448119,2024-12-03 10:00
454551,2024-12-03 10:00
453257,2024-12-03 10:00
442562,2024-12-03 10:00
450340,2024-12-03 10:00
451965,2024-12-03 10:00
446110,2024-12-03 10:00
453402,2024-12-03 10:00
453817,2024-12-03 10:00
452020,2024-12-03 10:00
452819,2024-12-03 10:00
682,2024-12-03 10:00
436247,2024-12-03 10:00
444174,2024-12-03 10:00
453914,2024-12-03 10:00
444181,2024-12-03 10:00
455426,2024-12-03 10:00
38906,2024-12-03 10:00
449531,2024-12-03 10:00
29738,2024-12-03 10:00
31836,2024-12-03 10:00
453746,2024-12-03 10:00
447318,2024-12-03 10:00
449755,2024-12-03 10:00
441964,2024-12-03 10:00
441815,2024-12-03 10:00
445239,2024-12-03 10:00
450412,2024-12-03 10:00
455157,2024-12-03 10:00
450309,2024-12-03 10:00
449001,2024-12-03 10:00
1437,2024-12-03 10:00
314,2024-12-03 10:00
29722,2024-12-03 10:00
451879,2024-12-03 10:00
454110,2024-12-03 10:00
453319,2024-12-03 10:00
454045,2024-12-03 10:00
452519,2024-12-03 10:00
451089,2024-12-03 10:00
455238,2024-12-03 10:00
450985,2024-12-03 10:00
1127,2024-12-03 10:00
433162,2024-12-03 10:00
455582,2024-12-03 10:00
451816,2024-12-03 10:00
452570,2024-12-03 10:00
448001,2024-12-03 10:00
452599,2024-12-03 10:00
450451,2024-12-03 10:00
453529,2024-12-03 10:00
446671,2024-12-03 10:00
442179,2024-12-03 10:00
453979,2024-12-03 10:00
455528,2024-12-03 10:00
445041,2024-12-03 10:00
453905,2024-12-03 10:00
450669,2024-12-03 10:00
449914,2024-12-03 10:00
91139,2024-12-03 10:00
243,2024-12-03 10:00
452223,2024-12-03 10:00
453665,2024-12-03 10:00
448511,2024-12-03 10:00
454456,2024-12-03 10:00
455219,2024-12-03 10:00
452391,2024-12-03 10:00
123907,2024-12-03 10:00
451531,2024-12-03 10:00
452256,2024-12-03 10:00
449200,2024-12-03 10:00
1643,2024-12-03 10:00
456043,2024-12-03 10:00
444219,2024-12-03 10:00
454263,2024-12-03 10:00
449776,2024-12-03 10:00
455141,2024-12-03 10:00
444291,2024-12-03 10:00
448971,2024-12-03 10:00
450227,2024-12-03 10:00
451303,2024-12-03 10:00
446725,2024-12-03 10:00
35826,2024-12-03 10:00
427019,2024-12-03 10:00
451640,2024-12-03 10:00
439313,2024-12-03 10:00
454108,2024-12-03 10:00
9138,2024-12-03 10:00
449898,2024-12-03 10:00
452723,2024-12-03 10:00
442782,2024-12-03 10:00
442078,2024-12-03 10:00
442394,2024-12-03 10:00
442755,2024-12-03 10:00
433181,2024-12-03 10:00
453254,2024-12-03 10:00
453259,2024-12-03 10:00
452485,2024-12-03 10:00
453915,2024-12-03 10:00
443125,2024-12-03 10:00
445488,2024-12-03 10:00
453323,2024-12-03 10:00
453717,2024-12-03 10:00
455408,2024-12-03 10:00
453910,2024-12-03 10:00
436284,2024-12-03 10:00
326659,2024-12-03 10:00
443328,2024-12-03 10:00
452482,2024-12-03 10:00
454809,2024-12-03 10:00
443307,2024-12-03 10:00
452234,2024-12-03 10:00
454458,2024-12-03 10:00
454480,2024-12-03 10:00
454626,2024-12-03 10:00
430212,2024-12-03 10:00
453047,2024-12-03 10:00
446630,2024-12-03 10:00
431150,2024-12-03 10:00
454119,2024-12-03 10:00
446218,2024-12-03 10:00
445955,2024-12-03 10:00
452899,2024-12-03 10:00
442820,2024-12-03 10:00
449159,2024-12-03 10:00
451612,2024-12-03 10:00
447172,2024-12-03 10:00
441400,2024-12-03 10:00
453068,2024-12-03 10:00
453455,2024-12-03 10:00
438484,2024-12-03 10:00
451746,2024-12-03 10:00
439328,2024-12-03 10:00
454747,2024-12-03 10:00
448913,2024-12-03 10:00
442808,2024-12-03 10:00
442894,2024-12-03 10:00
444325,2024-12-03 10:00
444370,2024-12-03 10:00
352259,2024-12-03 10:00
452889,2024-12-03 10:00
436288,2024-12-03 10:00
451762,2024-12-03 10:00
452425,2024-12-03 10:00
454455,2024-12-03 10:00
449770,2024-12-03 10:00
452717,2024-12-03 10:00
453432,2024-12-03 10:00
451046,2024-12-03 10:00
455561,2024-12-03 10:00
452528,2024-12-03 10:00
447191,2024-12-03 10:00
454074,2024-12-03 10:00
451571,2024-12-03 10:00
442039,2024-12-03 10:00
435212,2024-12-03 10:00
455230,2024-12-03 10:00
454522,2024-12-03 10:00
447690,2024-12-03 10:00
451567,2024-12-03 10:00
453832,2024-12-03 10:00
448271,2024-12-03 10:00
452373,2024-12-03 10:00
453151,2024-12-03 10:00
452244,2024-12-03 10:00
455461,2024-12-03 10:00
450774,2024-12-03 10:00
455550,2024-12-03 10:00
454810,2024-12-03 10:00
452069,2024-12-03 10:00
448945,2024-12-03 10:00
454180,2024-12-03 10:00
450906,2024-12-03 10:00
450826,2024-12-03 10:00
453125,2024-12-03 10:00
448681,2024-12-03 10:00
436244,2024-12-03 10:00
452096,2024-12-03 10:00
444382,2024-12-03 10:00
349187,2024-12-03 10:00
468,2024-12-03 10:00
448764,2024-12-03 10:00
455274,2024-12-03 10:00
455566,2024-12-03 10:00
449302,2024-12-03 10:00
452396,2024-12-03 10:00
452648,2024-12-03 10:00
453202,2024-12-03 10:00
441784,2024-12-03 10:00
454453,2024-12-03 10:00
453587,2024-12-03 10:00
446721,2024-12-03 10:00
450397,2024-12-03 10:00
452741,2024-12-03 10:00
452945,2024-12-03 10:00
446704,2024-12-03 10:00
452448,2024-12-03 10:00
